name_pais,Mundial,Selección,Posición,Etapa,PTS,PJ,PG,PE,PP,GF,GC,Dif
Turquía,2010,Turquía,0,no participó,0,0,0,0,0,0,0,0
Turquía,2014,Turquía,0,no participó,0,0,0,0,0,0,0,0
Turquía,2018,Turquía,0,no participó,0,0,0,0,0,0,0,0
Turquía,2022,Turquía,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1930,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1934,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1938,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1950,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1954,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1958,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1962,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1966,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1970,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1974,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1978,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1982,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1986,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1990,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1994,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,1998,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,2002,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,2006,Ucrania,8,Cuartos de Final,7,5,2,1,2,5,7,-2
Ucrania,2010,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,2014,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,2018,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Ucrania,2022,Ucrania,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1930,Uruguay,1,Final,8,4,4,0,0,15,3,12
Uruguay,1934,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1938,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1950,Uruguay,1,Ronda Final,7,4,3,1,0,15,5,10
Uruguay,1954,Uruguay,4,Partido 3er Puesto,6,5,3,0,2,16,9,7
Uruguay,1958,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1962,Uruguay,13,Grupos 1ra Ronda,2,3,1,0,2,4,6,-2
Uruguay,1966,Uruguay,7,Cuartos de Final,4,4,1,2,1,2,5,-3
Uruguay,1970,Uruguay,4,Partido 3er Puesto,5,6,2,1,3,4,5,-1
Uruguay,1974,Uruguay,13,Grupos 1ra Ronda,1,3,0,1,2,1,6,-5
Uruguay,1978,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1982,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1986,Uruguay,16,Octavos de Final,2,4,0,2,2,2,8,-6
Uruguay,1990,Uruguay,16,Octavos de Final,3,4,1,1,2,2,5,-3
Uruguay,1994,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,1998,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,2002,Uruguay,26,Grupos 1ra Ronda,2,3,0,2,1,4,5,-1
Uruguay,2006,Uruguay,0,no participó,0,0,0,0,0,0,0,0
Uruguay,2010,Uruguay,4,Partido 3er Puesto,11,7,3,2,2,11,8,3
Uruguay,2014,Uruguay,12,Octavos de Final,6,4,2,0,2,4,6,-2
Uruguay,2018,Uruguay,5,Cuartos de Final,12,5,4,0,1,7,3,4
Uruguay,2022,Uruguay,20,Grupos 1ra Ronda,4,3,1,1,1,2,2,0
